Gene stable ID	Protein stable ID version
ENSG00000185894	ENSP00000480751.1
ENSG00000185894	ENSP00000473549.1
ENSG00000228296	
ENSG00000205916	ENSP00000397895.2
ENSG00000205916	ENSP00000371751.3
ENSG00000205916	ENSP00000389300.2
ENSG00000205916	ENSP00000508087.1
ENSG00000205916	ENSP00000371869.6
ENSG00000205916	ENSP00000401363.3
ENSG00000205916	ENSP00000371733.3
ENSG00000205916	ENSP00000489430.1
ENSG00000129873	ENSP00000372319.3
ENSG00000251841	
ENSG00000184895	ENSP00000372547.1
ENSG00000232195	
ENSG00000286130	
ENSG00000129824	ENSP00000250784.7
ENSG00000129824	ENSP00000415317.1
ENSG00000129824	
ENSG00000229163	
ENSG00000278847	
ENSG00000067646	ENSP00000372525.1
ENSG00000067646	ENSP00000155093.3
ENSG00000067646	ENSP00000485605.1
ENSG00000067646	
ENSG00000067646	ENSP00000388814.1
ENSG00000067646	ENSP00000393908.1
ENSG00000223600	
ENSG00000215414	
ENSG00000224035	
ENSG00000223915	
ENSG00000067048	ENSP00000353284.4
ENSG00000067048	ENSP00000398953.1
ENSG00000067048	
ENSG00000067048	ENSP00000336725.3
ENSG00000067048	ENSP00000400377.1
ENSG00000280963	
ENSG00000234059	
ENSG00000281230	ENSP00000486369.1
ENSG00000281230	
ENSG00000183878	ENSP00000507656.1
ENSG00000183878	ENSP00000507919.1
ENSG00000183878	
ENSG00000183878	ENSP00000506900.1
ENSG00000183878	ENSP00000508171.1
ENSG00000183878	ENSP00000328939.4
ENSG00000183878	ENSP00000442047.2
ENSG00000183878	ENSP00000372352.5
ENSG00000183878	ENSP00000507736.1
ENSG00000183878	ENSP00000439922.2
ENSG00000183878	ENSP00000445274.2
ENSG00000183878	ENSP00000441943.2
ENSG00000183878	ENSP00000485013.1
ENSG00000183878	ENSP00000483735.1
ENSG00000183878	ENSP00000484698.1
ENSG00000183878	ENSP00000485539.2
ENSG00000183878	ENSP00000355420.4
ENSG00000183878	ENSP00000330446.5
ENSG00000183878	ENSP00000506749.1
ENSG00000183878	ENSP00000372349.1
ENSG00000281067	
ENSG00000281552	
ENSG00000280680	ENSP00000486634.1
ENSG00000280680	ENSP00000487400.1
ENSG00000280680	ENSP00000486128.1
ENSG00000280680	ENSP00000487414.1
ENSG00000280680	ENSP00000486611.1
ENSG00000280680	ENSP00000486054.1
ENSG00000280680	ENSP00000487124.1
ENSG00000280680	ENSP00000485903.1
ENSG00000280680	ENSP00000486378.1
ENSG00000287371	
ENSG00000281499	
ENSG00000287648	
ENSG00000280937	
ENSG00000154620	ENSP00000284856.3
ENSG00000129864	ENSP00000250825.4
ENSG00000187191	ENSP00000371802.2
ENSG00000187191	ENSP00000324965.7
ENSG00000187191	ENSP00000401049.1
ENSG00000187191	
ENSG00000188120	ENSP00000384573.1
ENSG00000188120	ENSP00000444407.1
ENSG00000188120	
ENSG00000188120	ENSP00000400716.3
ENSG00000251925	
ENSG00000286744	
ENSG00000236647	
ENSG00000099721	ENSP00000498344.1
ENSG00000099721	ENSP00000372505.1
ENSG00000092377	ENSP00000328879.4
ENSG00000092377	ENSP00000347289.2
ENSG00000092377	ENSP00000372499.1
ENSG00000092377	ENSP00000498861.1
ENSG00000285435	ENSP00000494070.1
ENSG00000284795	
ENSG00000284841	ENSP00000493926.1
ENSG00000285449	ENSP00000496342.1
ENSG00000284998	
ENSG00000285234	
ENSG00000285050	
ENSG00000285426	ENSP00000495836.2
ENSG00000285426	
ENSG00000205944	ENSP00000371887.1
ENSG00000205944	ENSP00000371877.1
ENSG00000205944	ENSP00000371870.4
ENSG00000285166	
ENSG00000285285	
ENSG00000285168	
ENSG00000284853	
ENSG00000285158	
ENSG00000284877	
ENSG00000285311	
ENSG00000285183	
ENSG00000285319	
ENSG00000284984	ENSP00000494673.1
ENSG00000285153	
ENSG00000293409	
ENSG00000226555	
ENSG00000228787	
ENSG00000242389	ENSP00000351823.4
ENSG00000242389	ENSP00000372105.2
ENSG00000242389	ENSP00000372104.4
ENSG00000165246	ENSP00000496594.1
ENSG00000165246	
ENSG00000165246	ENSP00000372325.1
ENSG00000165246	ENSP00000348169.2
ENSG00000165246	ENSP00000372320.1
ENSG00000165246	ENSP00000494046.1
ENSG00000165246	ENSP00000510011.1
ENSG00000165246	ENSP00000342535.5
ENSG00000165246	ENSP00000412638.1
ENSG00000229343	
ENSG00000232695	
ENSG00000235511	
ENSG00000232914	
ENSG00000223655	
ENSG00000230854	
ENSG00000252625	
ENSG00000227635	
ENSG00000237546	
ENSG00000172283	
ENSG00000227867	
ENSG00000231716	
ENSG00000234744	
ENSG00000233156	
ENSG00000289705	
ENSG00000225876	
ENSG00000251796	
ENSG00000252948	
ENSG00000233843	
ENSG00000129862	ENSP00000250823.4
ENSG00000235451	
ENSG00000289706	
ENSG00000225624	
ENSG00000280969	ENSP00000486252.1
ENSG00000224482	
ENSG00000216844	
ENSG00000229551	
ENSG00000226504	
ENSG00000254488	
ENSG00000237427	
ENSG00000232634	
ENSG00000226918	
ENSG00000183146	
ENSG00000236615	
ENSG00000169849	
ENSG00000169811	
ENSG00000242393	
ENSG00000228257	
ENSG00000184991	
ENSG00000271123	
ENSG00000226042	
ENSG00000237023	
ENSG00000229416	
ENSG00000230029	
ENSG00000224169	
ENSG00000223407	
ENSG00000226873	
ENSG00000227915	
ENSG00000236620	
ENSG00000224866	
ENSG00000232424	
ENSG00000252681	
ENSG00000232910	
ENSG00000232845	
ENSG00000237302	
ENSG00000169763	
ENSG00000252468	
ENSG00000231341	
ENSG00000235001	
ENSG00000214207	
ENSG00000278585	
ENSG00000235175	
ENSG00000099715	ENSP00000330552.4
ENSG00000099715	ENSP00000514038.1
ENSG00000099715	ENSP00000482115.1
ENSG00000099715	ENSP00000513983.1
ENSG00000099715	
ENSG00000099715	ENSP00000478548.1
ENSG00000099715	ENSP00000215473.7
ENSG00000099715	ENSP00000355419.5
ENSG00000099715	ENSP00000383306.3
ENSG00000231540	
ENSG00000223362	
ENSG00000231026	
ENSG00000224571	
ENSG00000226369	
ENSG00000280961	
ENSG00000227871	
ENSG00000251917	
ENSG00000231423	
ENSG00000228465	
ENSG00000232585	
ENSG00000234081	
ENSG00000172352	ENSP00000303178.4
ENSG00000172352	ENSP00000371844.1
ENSG00000231375	
ENSG00000237467	
ENSG00000229250	
ENSG00000232205	
ENSG00000230977	
ENSG00000274234	
ENSG00000225491	
ENSG00000224827	
ENSG00000233740	
ENSG00000279274	
ENSG00000234399	
ENSG00000227439	
ENSG00000224210	
ENSG00000232003	
ENSG00000235412	
ENSG00000183795	ENSP00000473491.1
ENSG00000183795	ENSP00000371829.1
ENSG00000183795	
ENSG00000183795	ENSP00000480184.1
ENSG00000240566	
ENSG00000236379	
ENSG00000274899	
ENSG00000227633	
ENSG00000279115	
ENSG00000233652	
ENSG00000233944	
ENSG00000223636	
ENSG00000172297	
ENSG00000278242	
ENSG00000233619	
ENSG00000237823	
ENSG00000229709	
ENSG00000232064	
ENSG00000225609	
ENSG00000270535	
ENSG00000225287	
ENSG00000225256	
ENSG00000223856	
ENSG00000235004	
ENSG00000252426	
ENSG00000231141	
ENSG00000232614	
ENSG00000225326	
ENSG00000223406	
ENSG00000224240	
ENSG00000227629	
ENSG00000237917	
ENSG00000231514	
ENSG00000172288	ENSP00000354799.2
ENSG00000172288	ENSP00000302968.4
ENSG00000226941	
ENSG00000226941	ENSP00000250831.5
ENSG00000242875	ENSP00000372484.3
ENSG00000242875	ENSP00000372084.3
ENSG00000234414	ENSP00000372154.2
ENSG00000234414	ENSP00000354329.4
ENSG00000234795	
ENSG00000243040	
ENSG00000173357	
ENSG00000290342	
ENSG00000224657	
ENSG00000180910	
ENSG00000224060	
ENSG00000242153	
ENSG00000290716	
ENSG00000250868	
ENSG00000290724	
ENSG00000244646	
ENSG00000282909	
ENSG00000288686	
ENSG00000227289	
ENSG00000290841	
ENSG00000235462	
ENSG00000290852	
ENSG00000241859	
ENSG00000223637	
ENSG00000239533	
ENSG00000291016	
ENSG00000278212	
ENSG00000131002	
ENSG00000206159	
ENSG00000232235	
ENSG00000224408	
ENSG00000238154	
ENSG00000232924	
ENSG00000275310	
ENSG00000232808	
ENSG00000233803	ENSP00000491489.2
ENSG00000233803	ENSP00000399668.2
ENSG00000233803	ENSP00000372471.1
ENSG00000233803	
ENSG00000228383	
ENSG00000286120	
ENSG00000237802	
ENSG00000286173	
ENSG00000229549	ENSP00000372467.4
ENSG00000229549	ENSP00000287721.9
ENSG00000229549	ENSP00000372462.1
ENSG00000229549	
ENSG00000228927	ENSP00000398163.2
ENSG00000228927	ENSP00000406010.4
ENSG00000228927	ENSP00000412988.1
ENSG00000228927	
ENSG00000215540	
ENSG00000215507	
ENSG00000239893	
ENSG00000225560	
ENSG00000099725	
ENSG00000290725	
ENSG00000215580	
ENSG00000293362	
ENSG00000290330	
ENSG00000225516	
ENSG00000258992	ENSP00000389324.3
ENSG00000258992	ENSP00000403304.1
ENSG00000290373	
ENSG00000274196	
ENSG00000238074	ENSP00000499192.1
ENSG00000290607	
ENSG00000230066	
ENSG00000290332	
ENSG00000234803	
ENSG00000236424	ENSP00000406407.2
ENSG00000236424	ENSP00000397151.1
ENSG00000236424	
ENSG00000224336	
ENSG00000234110	
ENSG00000226223	
ENSG00000232617	
ENSG00000224075	
ENSG00000228379	
ENSG00000274445	
ENSG00000231874	
ENSG00000234950	
ENSG00000236718	
ENSG00000243643	
ENSG00000290378	
ENSG00000225685	
ENSG00000278478	
ENSG00000251766	
ENSG00000252289	
ENSG00000231411	
ENSG00000226061	
ENSG00000237447	
ENSG00000225840	
ENSG00000251705	
ENSG00000237195	
ENSG00000250204	
ENSG00000168757	ENSP00000414049.2
ENSG00000168757	ENSP00000314077.4
ENSG00000168757	ENSP00000372512.1
ENSG00000168757	
ENSG00000290448	
ENSG00000234830	
ENSG00000275352	
ENSG00000234583	
ENSG00000235094	
ENSG00000229643	
ENSG00000235895	
ENSG00000232620	
ENSG00000293672	
ENSG00000290954	
ENSG00000294545	
ENSG00000290336	
ENSG00000294758	
ENSG00000290348	
ENSG00000293305	
ENSG00000295056	
ENSG00000239225	
ENSG00000295232	
ENSG00000230663	
ENSG00000280774	ENSP00000486698.1
ENSG00000280774	ENSP00000491781.1
ENSG00000295335	
ENSG00000295422	
ENSG00000212856	
ENSG00000281677	
ENSG00000281320	ENSP00000486377.1
ENSG00000281320	ENSP00000485915.1
ENSG00000281320	ENSP00000486839.1
ENSG00000281320	ENSP00000487313.1
ENSG00000281320	ENSP00000487539.1
ENSG00000281320	
ENSG00000281320	ENSP00000486913.1
ENSG00000281320	ENSP00000486264.1
ENSG00000129816	
ENSG00000147753	
ENSG00000185700	
ENSG00000291034	
ENSG00000290435	
ENSG00000290369	
ENSG00000297760	
ENSG00000297994	
ENSG00000229308	
ENSG00000229236	
ENSG00000290323	
ENSG00000281403	
ENSG00000237048	
ENSG00000280548	ENSP00000486271.1
ENSG00000280548	ENSP00000487390.1
ENSG00000280548	
ENSG00000280548	ENSP00000487091.1
ENSG00000280548	ENSP00000485785.1
ENSG00000280548	ENSP00000487170.1
ENSG00000280548	ENSP00000487026.1
ENSG00000280548	ENSP00000486882.1
ENSG00000280548	ENSP00000485963.1
ENSG00000280548	ENSP00000485834.1
ENSG00000298447	
ENSG00000212855	
ENSG00000147761	
ENSG00000233070	
ENSG00000293280	
ENSG00000299625	
ENSG00000299745	
ENSG00000288049	
ENSG00000299844	
ENSG00000290853	
ENSG00000131538	
ENSG00000300212	
ENSG00000300312	
ENSG00000300595	
ENSG00000223641	
ENSG00000131548	
ENSG00000228786	
ENSG00000236951	
ENSG00000233522	
ENSG00000280932	
ENSG00000281221	ENSP00000487367.1
ENSG00000281221	
ENSG00000281221	ENSP00000485851.1
ENSG00000301107	
ENSG00000301122	
ENSG00000302211	
ENSG00000290344	
ENSG00000291033	
ENSG00000281526	
ENSG00000281526	ENSP00000486015.1
ENSG00000281526	ENSP00000487382.1
ENSG00000281526	ENSP00000498658.1
ENSG00000281526	ENSP00000486807.1
ENSG00000281526	ENSP00000487125.1
ENSG00000281526	ENSP00000487351.1
ENSG00000281526	ENSP00000486294.1
ENSG00000281233	
ENSG00000281601	ENSP00000503959.1
ENSG00000281601	ENSP00000487572.1
ENSG00000281601	ENSP00000486124.1
ENSG00000281601	ENSP00000487227.1
ENSG00000281601	ENSP00000502864.1
ENSG00000281601	
ENSG00000281601	ENSP00000487473.1
ENSG00000303338	
ENSG00000303345	
ENSG00000277930	
ENSG00000290726	
ENSG00000291032	
ENSG00000281009	
ENSG00000280568	ENSP00000486823.1
ENSG00000280568	ENSP00000486672.1
ENSG00000280568	ENSP00000487520.1
ENSG00000280568	ENSP00000486345.1
ENSG00000280568	ENSP00000487177.1
ENSG00000280568	ENSP00000487366.1
ENSG00000280568	ENSP00000487510.1
ENSG00000280568	ENSP00000486848.1
ENSG00000280568	ENSP00000486312.1
ENSG00000280568	ENSP00000486727.1
ENSG00000280568	ENSP00000485974.1
ENSG00000235059	
ENSG00000231535	
ENSG00000304558	
ENSG00000129845	
ENSG00000286050	
ENSG00000290381	
ENSG00000251510	
ENSG00000286187	
ENSG00000280797	
ENSG00000305394	
ENSG00000281123	ENSP00000487490.3
ENSG00000293249	
ENSG00000305658	
ENSG00000289707	
ENSG00000306111	
ENSG00000306715	
ENSG00000286009	
ENSG00000308317	
ENSG00000286201	
ENSG00000309341	
ENSG00000291031	
ENSG00000286247	
ENSG00000286217	
ENSG00000233699	
ENSG00000309700	
ENSG00000309903	
ENSG00000183385	
ENSG00000310485	
ENSG00000293442	
ENSG00000283272	
ENSG00000283276	
ENSG00000228571	
ENSG00000300637	
ENSG00000226092	
ENSG00000295847	
ENSG00000227166	
ENSG00000295583	
ENSG00000227204	
ENSG00000299821	
ENSG00000232475	
ENSG00000310035	
ENSG00000227447	
ENSG00000296286	
ENSG00000230727	
ENSG00000306918	
ENSG00000224151	
ENSG00000176728	
ENSG00000275578	
ENSG00000224166	
ENSG00000298004	
ENSG00000226011	
ENSG00000300757	
ENSG00000231311	
ENSG00000310304	
ENSG00000227494	
ENSG00000307031	
ENSG00000237659	
ENSG00000290840	
ENSG00000205936	
ENSG00000225189	
ENSG00000305624	
ENSG00000230073	
ENSG00000232583	
ENSG00000309393	
ENSG00000234888	
ENSG00000235014	
ENSG00000229238	
ENSG00000299596	
ENSG00000188399	
ENSG00000294742	
ENSG00000277146	
ENSG00000226611	
ENSG00000285063	ENSP00000495315.1
ENSG00000285063	ENSP00000496323.1
ENSG00000297434	
ENSG00000283153	ENSP00000489664.1
ENSG00000283153	ENSP00000490541.1
ENSG00000283153	ENSP00000489960.1
ENSG00000283153	ENSP00000490915.1
ENSG00000283153	
ENSG00000283153	ENSP00000489984.1
ENSG00000240438	
ENSG00000131007	
ENSG00000237269	
ENSG00000288057	
ENSG00000225466	
ENSG00000235981	
ENSG00000299288	
ENSG00000223698	
ENSG00000297966	
ENSG00000283508	
ENSG00000283127	
ENSG00000283593	
ENSG00000283700	
ENSG00000283581	
ENSG00000283181	
ENSG00000283449	
ENSG00000242854	
ENSG00000284383	ENSP00000491440.1
ENSG00000284383	ENSP00000494078.1
ENSG00000244231	
ENSG00000284496	ENSP00000491096.1
ENSG00000284496	ENSP00000494399.1
ENSG00000172342	
ENSG00000284071	
ENSG00000284262	ENSP00000492257.1
ENSG00000284262	ENSP00000496694.1
ENSG00000296017	
ENSG00000283767	ENSP00000491497.1
ENSG00000283767	ENSP00000493949.1
ENSG00000284210	ENSP00000491915.1
ENSG00000284210	ENSP00000496376.1
ENSG00000248792	
ENSG00000293927	
ENSG00000283884	ENSP00000492071.1
ENSG00000283884	ENSP00000495525.1
ENSG00000284380	
ENSG00000310249	
ENSG00000283955	ENSP00000491388.1
ENSG00000283955	ENSP00000494494.1
ENSG00000284025	ENSP00000491548.1
ENSG00000284025	ENSP00000496659.1
ENSG00000172294	
ENSG00000283878	ENSP00000491162.1
ENSG00000283878	ENSP00000494112.1
ENSG00000240450	
ENSG00000284181	ENSP00000490972.1
ENSG00000284181	ENSP00000496600.1
ENSG00000239304	
ENSG00000197092	
ENSG00000283820	ENSP00000491683.1
ENSG00000283820	ENSP00000494910.1
ENSG00000307363	
ENSG00000283660	
ENSG00000292263	
ENSG00000283363	ENSP00000518266.1
ENSG00000283949	ENSP00000518267.1
ENSG00000283949	ENSP00000518268.1
ENSG00000283949	ENSP00000489958.1
ENSG00000283949	
ENSG00000235583	
ENSG00000304207	
ENSG00000215506	
ENSG00000197038	
ENSG00000299768	
ENSG00000188656	
ENSG00000301844	
ENSG00000270073	
ENSG00000293749	
ENSG00000236786	
ENSG00000308528	
ENSG00000231436	
ENSG00000309329	
ENSG00000229208	
ENSG00000310196	
ENSG00000187657	
ENSG00000309435	
ENSG00000238235	
ENSG00000296934	
ENSG00000223744	
ENSG00000295986	
ENSG00000291364	
ENSG00000291363	ENSP00000516835.1
ENSG00000293532	ENSP00000518846.1
ENSG00000288360	ENSP00000499807.1
ENSG00000288360	ENSP00000500219.1
ENSG00000288360	ENSP00000499810.1
ENSG00000288519	
ENSG00000288240	
ENSG00000288498	
ENSG00000288126	
ENSG00000288183	
ENSG00000288462	
ENSG00000288505	
ENSG00000288505	ENSP00000500242.1
ENSG00000288505	ENSP00000500080.1
ENSG00000288397	
ENSG00000288329	
ENSG00000288152	ENSP00000500140.1
ENSG00000288152	ENSP00000500215.1
ENSG00000288152	ENSP00000500761.1
ENSG00000288152	ENSP00000500915.1
ENSG00000288152	
ENSG00000288152	ENSP00000500058.1
ENSG00000288152	ENSP00000500587.1
ENSG00000288152	ENSP00000500124.1
ENSG00000288293	ENSP00000500461.1
ENSG00000288293	
ENSG00000288293	ENSP00000500343.1
ENSG00000288293	ENSP00000499925.1
ENSG00000288293	ENSP00000500183.1
ENSG00000288195	ENSP00000499927.1
ENSG00000288195	ENSP00000500019.1
ENSG00000288195	ENSP00000500144.1
ENSG00000288195	ENSP00000500000.1
ENSG00000288195	ENSP00000500364.1
ENSG00000288195	ENSP00000499876.1
ENSG00000288195	ENSP00000499919.1
ENSG00000288195	ENSP00000499808.1
ENSG00000288195	ENSP00000499916.1
ENSG00000288195	
ENSG00000288195	ENSP00000500008.1
ENSG00000288195	ENSP00000500789.1
ENSG00000288453	ENSP00000500158.1
ENSG00000288453	ENSP00000500721.1
ENSG00000288453	ENSP00000500674.1
ENSG00000288453	ENSP00000500614.1
ENSG00000288453	
ENSG00000288283	ENSP00000500760.1
ENSG00000288283	
ENSG00000288283	ENSP00000499946.1
ENSG00000288351	
ENSG00000288474	ENSP00000500641.1
ENSG00000288474	ENSP00000500774.1
ENSG00000288441	
ENSG00000288185	ENSP00000500946.1
ENSG00000288318	ENSP00000500569.1
ENSG00000288318	ENSP00000500371.1
ENSG00000288318	ENSP00000500424.1
ENSG00000288318	ENSP00000499805.1
ENSG00000288278	
ENSG00000288191	ENSP00000499853.1
ENSG00000288191	ENSP00000500884.1
ENSG00000288191	
ENSG00000288191	ENSP00000500503.1
ENSG00000288366	
ENSG00000288239	ENSP00000500362.1
ENSG00000288239	ENSP00000500763.1
ENSG00000288239	
ENSG00000288516	ENSP00000499940.1
ENSG00000288516	
ENSG00000288516	ENSP00000500038.1
ENSG00000288516	ENSP00000500184.1
ENSG00000288516	ENSP00000500293.1
ENSG00000288516	ENSP00000500127.1
ENSG00000288516	ENSP00000500079.1
ENSG00000288496	
ENSG00000288210	ENSP00000499863.1
ENSG00000288210	ENSP00000499874.1
ENSG00000288210	ENSP00000500447.1
ENSG00000288210	ENSP00000499815.1
ENSG00000288210	ENSP00000500145.1
ENSG00000288348	
ENSG00000288324	ENSP00000500240.1
ENSG00000288324	ENSP00000500478.1
ENSG00000288324	ENSP00000500104.1
ENSG00000288324	ENSP00000500553.1
ENSG00000288324	ENSP00000500305.1
ENSG00000288324	
ENSG00000288289	
ENSG00000288425	
ENSG00000288433	
ENSG00000288488	ENSP00000500116.1
ENSG00000288488	ENSP00000518303.1
ENSG00000288488	
ENSG00000280584	ENSP00000487521.1
ENSG00000280584	
ENSG00000280584	ENSP00000486815.1
ENSG00000280584	ENSP00000486108.1
ENSG00000280820	
ENSG00000280632	
ENSG00000281430	
ENSG00000281309	ENSP00000485909.1
ENSG00000281309	
ENSG00000291365	ENSP00000516836.1
ENSG00000281393	
ENSG00000291366	
ENSG00000281022	ENSP00000487580.1
ENSG00000281022	ENSP00000485880.1
ENSG00000281022	ENSP00000485715.1
ENSG00000281022	ENSP00000486722.1
ENSG00000281022	
ENSG00000281022	ENSP00000487129.1
ENSG00000281022	ENSP00000487276.1
ENSG00000281022	ENSP00000486136.1
ENSG00000281022	ENSP00000485703.1
ENSG00000281699	
ENSG00000280858	
ENSG00000280858	ENSP00000487443.1
ENSG00000280858	ENSP00000486063.1
ENSG00000280858	ENSP00000486855.1
ENSG00000280889	
ENSG00000280864	
ENSG00000281243	
ENSG00000281822	
ENSG00000281907	
ENSG00000280505	
ENSG00000283984	ENSP00000491662.1
ENSG00000283984	ENSP00000495969.1
ENSG00000281541	
ENSG00000280627	ENSP00000487158.1
ENSG00000280627	ENSP00000486289.1
ENSG00000280627	
ENSG00000280775	
ENSG00000281766	
ENSG00000281766	ENSP00000493835.1
ENSG00000281766	ENSP00000486012.2
ENSG00000281024	ENSP00000487370.1
ENSG00000281024	
ENSG00000280951	ENSP00000486393.1
ENSG00000280951	ENSP00000486033.1
ENSG00000280951	ENSP00000486869.1
ENSG00000280951	ENSP00000486049.1
ENSG00000280951	ENSP00000487537.1
ENSG00000280951	
ENSG00000280951	ENSP00000487188.1
ENSG00000027001	
ENSG00000027001	ENSP00000371607.3
ENSG00000281245	ENSP00000486786.1
ENSG00000281245	
ENSG00000269099	
ENSG00000215604	
ENSG00000283579	
ENSG00000271429	
ENSG00000228036	
ENSG00000240868	
ENSG00000232102	
ENSG00000288542	
ENSG00000274351	
ENSG00000273167	ENSP00000371576.4
ENSG00000218198	
ENSG00000233259	
ENSG00000280706	ENSP00000487504.1
ENSG00000280706	ENSP00000486065.1
ENSG00000280706	ENSP00000486474.1
ENSG00000280706	
ENSG00000280706	ENSP00000486690.1
ENSG00000179141	
ENSG00000102753	ENSP00000261667.3
ENSG00000102753	ENSP00000393869.1
ENSG00000288522	
ENSG00000288204	ENSP00000500663.1
ENSG00000288204	ENSP00000499825.1
ENSG00000288247	
ENSG00000276958	
ENSG00000278477	
ENSG00000165475	ENSP00000496154.1
ENSG00000165475	ENSP00000298248.7
ENSG00000165475	ENSP00000493784.1
ENSG00000165475	
ENSG00000165475	ENSP00000372262.1
ENSG00000165475	ENSP00000493818.1
ENSG00000165475	ENSP00000494794.1
ENSG00000165475	ENSP00000495342.1
ENSG00000165475	ENSP00000494114.1
ENSG00000165475	ENSP00000479908.1
ENSG00000165475	ENSP00000495054.1
ENSG00000281244	
ENSG00000281244	ENSP00000486201.1
ENSG00000281244	ENSP00000487185.1
ENSG00000281244	ENSP00000486060.1
ENSG00000281244	ENSP00000485845.1
ENSG00000281244	ENSP00000486734.1
ENSG00000281244	ENSP00000485989.1
ENSG00000281244	ENSP00000486371.1
ENSG00000281244	ENSP00000487509.1
ENSG00000260388	
ENSG00000223782	
ENSG00000275202	
ENSG00000102547	ENSP00000348113.4
ENSG00000102547	ENSP00000386375.1
ENSG00000102547	ENSP00000387245.1
ENSG00000102547	ENSP00000416719.1
ENSG00000102547	ENSP00000386328.1
ENSG00000102547	ENSP00000409253.1
ENSG00000102547	ENSP00000404028.1
ENSG00000102547	ENSP00000386979.1
ENSG00000102547	
ENSG00000102547	ENSP00000479669.1
ENSG00000102547	ENSP00000261669.7
ENSG00000286779	
ENSG00000270809	
ENSG00000232786	
ENSG00000225179	
ENSG00000223724	
ENSG00000120675	
ENSG00000120675	ENSP00000368523.2
ENSG00000132975	ENSP00000384932.3
ENSG00000132975	ENSP00000370844.2
ENSG00000236758	
ENSG00000279025	
ENSG00000274316	
ENSG00000271190	
ENSG00000231910	
ENSG00000132970	ENSP00000499292.1
ENSG00000132970	ENSP00000335055.5
ENSG00000132970	
ENSG00000132970	ENSP00000354325.4
ENSG00000232986	
ENSG00000133110	ENSP00000369073.4
ENSG00000133110	ENSP00000369071.4
ENSG00000133110	ENSP00000369067.4
ENSG00000133110	ENSP00000369066.4
ENSG00000133110	
ENSG00000133110	ENSP00000437959.1
ENSG00000133110	ENSP00000437953.1
ENSG00000291371	
ENSG00000291372	
ENSG00000291368	
ENSG00000291368	ENSP00000516837.1
ENSG00000291368	ENSP00000516838.1
ENSG00000291369	
ENSG00000291370	
ENSG00000292254	ENSP00000518224.1
ENSG00000280479	ENSP00000486812.1
ENSG00000280479	ENSP00000485922.1
ENSG00000280479	ENSP00000486098.1
ENSG00000280479	
ENSG00000280479	ENSP00000486696.1
ENSG00000280479	ENSP00000486907.1
